================================================================================
INITIALIZING BASELINE SOLVER (WITHOUT CLUSTERING)
Run ID: baseline_run_2025-12-12_15-10-17
Results for this run will be saved in: results\baseline_run_2025-12-12_15-10-17
================================================================================

Pre-processing for pruning candidate lists...
Pre-processing complete.

######################################################################
### STAGE 1: GENERATING INITIAL SOLUTION ###
######################################################################
--- Phase 1a: Greedy Insertion Construction ---
  -> Processing customer 1/128 (ID: 12)...   -> Processing customer 2/128 (ID: 95)...   -> Processing customer 3/128 (ID: 105)...   -> Processing customer 4/128 (ID: 79)...   -> Processing customer 5/128 (ID: 52)...   -> Processing customer 6/128 (ID: 19)...   -> Processing customer 7/128 (ID: 65)...   -> Processing customer 8/128 (ID: 106)...   -> Processing customer 9/128 (ID: 107)...   -> Processing customer 10/128 (ID: 85)...   -> Processing customer 11/128 (ID: 50)...   -> Processing customer 12/128 (ID: 24)...   -> Processing customer 13/128 (ID: 33)...   -> Processing customer 14/128 (ID: 121)...   -> Processing customer 15/128 (ID: 35)...   -> Processing customer 16/128 (ID: 53)...   -> Processing customer 17/128 (ID: 66)...   -> Processing customer 18/128 (ID: 126)...   -> Processing customer 19/128 (ID: 99)...   -> Processing customer 20/128 (ID: 21)...   -> Processing customer 21/128 (ID: 77)...   -> Processing customer 22/128 (ID: 5)...   -> Processing customer 23/128 (ID: 69)...   -> Processing customer 24/128 (ID: 83)...   -> Processing customer 25/128 (ID: 39)...   -> Processing customer 26/128 (ID: 88)...   -> Processing customer 27/128 (ID: 10)...   -> Processing customer 28/128 (ID: 4)...   -> Processing customer 29/128 (ID: 90)...   -> Processing customer 30/128 (ID: 82)...   -> Processing customer 31/128 (ID: 29)...   -> Processing customer 32/128 (ID: 104)...   -> Processing customer 33/128 (ID: 63)...   -> Processing customer 34/128 (ID: 76)...   -> Processing customer 35/128 (ID: 98)...   -> Processing customer 36/128 (ID: 62)...   -> Processing customer 37/128 (ID: 42)...   -> Processing customer 38/128 (ID: 75)...   -> Processing customer 39/128 (ID: 37)...   -> Processing customer 40/128 (ID: 54)...   -> Processing customer 41/128 (ID: 64)...   -> Processing customer 42/128 (ID: 41)...   -> Processing customer 43/128 (ID: 114)...   -> Processing customer 44/128 (ID: 44)...   -> Processing customer 45/128 (ID: 87)...   -> Processing customer 46/128 (ID: 81)...   -> Processing customer 47/128 (ID: 59)...   -> Processing customer 48/128 (ID: 45)...   -> Processing customer 49/128 (ID: 103)...   -> Processing customer 50/128 (ID: 25)...   -> Processing customer 51/128 (ID: 55)...   -> Processing customer 52/128 (ID: 73)...   -> Processing customer 53/128 (ID: 26)...   -> Processing customer 54/128 (ID: 100)...   -> Processing customer 55/128 (ID: 43)...   -> Processing customer 56/128 (ID: 109)...   -> Processing customer 57/128 (ID: 124)...   -> Processing customer 58/128 (ID: 70)...   -> Processing customer 59/128 (ID: 9)...   -> Processing customer 60/128 (ID: 58)...   -> Processing customer 61/128 (ID: 17)...   -> Processing customer 62/128 (ID: 93)...   -> Processing customer 63/128 (ID: 68)...   -> Processing customer 64/128 (ID: 101)...   -> Processing customer 65/128 (ID: 110)...   -> Processing customer 66/128 (ID: 120)...   -> Processing customer 67/128 (ID: 11)...   -> Processing customer 68/128 (ID: 27)...   -> Processing customer 69/128 (ID: 49)...   -> Processing customer 70/128 (ID: 40)...   -> Processing customer 71/128 (ID: 13)...   -> Processing customer 72/128 (ID: 84)...   -> Processing customer 73/128 (ID: 18)...   -> Processing customer 74/128 (ID: 71)...   -> Processing customer 75/128 (ID: 61)...   -> Processing customer 76/128 (ID: 8)...   -> Processing customer 77/128 (ID: 36)...   -> Processing customer 78/128 (ID: 108)...   -> Processing customer 79/128 (ID: 47)...   -> Processing customer 80/128 (ID: 48)...   -> Processing customer 81/128 (ID: 15)...   -> Processing customer 82/128 (ID: 51)...   -> Processing customer 83/128 (ID: 112)...   -> Processing customer 84/128 (ID: 122)...   -> Processing customer 85/128 (ID: 91)...   -> Processing customer 86/128 (ID: 111)...   -> Processing customer 87/128 (ID: 22)...   -> Processing customer 88/128 (ID: 96)...   -> Processing customer 89/128 (ID: 46)...   -> Processing customer 90/128 (ID: 115)...   -> Processing customer 91/128 (ID: 102)...   -> Processing customer 92/128 (ID: 23)...   -> Processing customer 93/128 (ID: 3)...   -> Processing customer 94/128 (ID: 127)...   -> Processing customer 95/128 (ID: 116)...   -> Processing customer 96/128 (ID: 60)...   -> Processing customer 97/128 (ID: 125)...   -> Processing customer 98/128 (ID: 56)...   -> Processing customer 99/128 (ID: 118)...   -> Processing customer 100/128 (ID: 92)...   -> Processing customer 101/128 (ID: 86)...   -> Processing customer 102/128 (ID: 94)...   -> Processing customer 103/128 (ID: 28)...   -> Processing customer 104/128 (ID: 74)...   -> Processing customer 105/128 (ID: 113)...   -> Processing customer 106/128 (ID: 80)...   -> Processing customer 107/128 (ID: 67)...   -> Processing customer 108/128 (ID: 32)...   -> Processing customer 109/128 (ID: 30)...   -> Processing customer 110/128 (ID: 119)...   -> Processing customer 111/128 (ID: 129)...   -> Processing customer 112/128 (ID: 7)...   -> Processing customer 113/128 (ID: 57)...   -> Processing customer 114/128 (ID: 78)...   -> Processing customer 115/128 (ID: 14)...   -> Processing customer 116/128 (ID: 72)...   -> Processing customer 117/128 (ID: 117)...   -> Processing customer 118/128 (ID: 123)...   -> Processing customer 119/128 (ID: 89)...   -> Processing customer 120/128 (ID: 16)...   -> Processing customer 121/128 (ID: 128)...   -> Processing customer 122/128 (ID: 20)...   -> Processing customer 123/128 (ID: 130)...   -> Processing customer 124/128 (ID: 34)...   -> Processing customer 125/128 (ID: 38)...   -> Processing customer 126/128 (ID: 97)...   -> Processing customer 127/128 (ID: 6)...   -> Processing customer 128/128 (ID: 31)... 

>>> Greedy construction complete!
--- Phase 1a Complete. Pre-LNS Cost: 18317.52 ---

--- Phase 1b: Local Search Refinement (Restrictive LNS) ---
--- Starting Local Search Refinement ---
  LNS Iter    1/250 | Current:   18317.52, New:   18059.94, Best:   18317.52 -> ACCEPTED (NEW BEST!)
  Iter 15503/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: worst_slack_removal/latest_time_window_insertion | (SA Accepted: 10425.52)
  Iter 15506/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10425.52)
  Iter 15508/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10425.52)
  Iter 15510/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: worst_slack_removal/closest_first_insertion | (SA Accepted: 10425.52)
  Iter 15511/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/greedy_repair | (SA Accepted: 10425.52)
  Iter 15514/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/largest_first_insertion | (SA Accepted: 10425.52)
  Iter 15515/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: worst_slack_removal/regret_insertion | (SA Accepted: 10425.52)
  Iter 15518/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: shaw_removal/greedy_repair | (SA Accepted: 10425.52)
  Iter 15520/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10425.52)
  Iter 15522/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/largest_first_insertion | (SA Accepted: 10425.52)
  Iter 15524/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/regret_insertion | (SA Accepted: 10425.52)
  Iter 15527/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: shaw_removal/largest_first_insertion | (SA Accepted: 10425.52)
  Iter 15528/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10425.52)
  Iter 15530/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/earliest_deadline_first_insertion | (SA Accepted: 10425.52)
  Iter 15537/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/earliest_time_window_insertion | (SA Accepted: 10425.52)
  Iter 15538/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/closest_first_insertion | (SA Accepted: 10425.52)
  Iter 15539/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10425.52)
  Iter 15541/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: worst_slack_removal/latest_time_window_insertion | (SA Accepted: 10425.52)
  Iter 15543/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: worst_slack_removal/earliest_deadline_first_insertion | (SA Accepted: 10425.52)
  Iter 15544/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: shaw_removal/earliest_deadline_first_insertion | (SA Accepted: 10425.52)
  Iter 15546/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: worst_slack_removal/farthest_first_insertion | (SA Accepted: 10425.52)
  Iter 15553/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: worst_slack_removal/largest_first_insertion | (SA Accepted: 10425.52)
  Iter 15554/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/latest_time_window_insertion | (SA Accepted: 10425.52)
  Iter 15558/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10425.52)
  Iter 15559/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/earliest_time_window_insertion | (SA Accepted: 10425.52)
  Iter 15562/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: worst_slack_removal/closest_first_insertion | (SA Accepted: 10425.52)
  Iter 15565/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10425.52)
  Iter 15573/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: worst_slack_removal/farthest_first_insertion | (SA Accepted: 10425.52)
  Iter 15576/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10425.52)
  Iter 15578/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/closest_first_insertion | (SA Accepted: 10425.52)
  Iter 15579/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: worst_slack_removal/latest_deadline_first_insertion | (SA Accepted: 10425.52)
  Iter 15582/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: worst_slack_removal/latest_deadline_first_insertion | (SA Accepted: 10425.52)
  Iter 15583/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: worst_slack_removal/farthest_first_insertion | (SA Accepted: 10425.52)
  Iter 15589/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/closest_first_insertion | (SA Accepted: 10425.52)
  Iter 15593/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/regret_insertion | (SA Accepted: 10425.52)
  Iter 15598/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/largest_first_insertion | (SA Accepted: 10425.52)
  Iter 15600/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10425.52)
  Iter 15601/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: worst_slack_removal/largest_first_insertion | (SA Accepted: 10425.52)
  Iter 15605/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/earliest_time_window_insertion | (SA Accepted: 10425.52)
  Iter 15611/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: worst_slack_removal/farthest_first_insertion | (Accepted: 10425.52)
  Iter 15614/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/closest_first_insertion | (SA Accepted: 10425.52)
  Iter 15615/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/latest_time_window_insertion | (SA Accepted: 10425.52)
  Iter 15616/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/latest_time_window_insertion | (SA Accepted: 10425.52)
  Iter 15620/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/latest_time_window_insertion | (SA Accepted: 10425.52)
  Iter 15622/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: worst_slack_removal/greedy_repair | (SA Accepted: 10425.52)
  Iter 15625/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: worst_slack_removal/latest_time_window_insertion | (SA Accepted: 10425.52)
  Iter 15626/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/earliest_deadline_first_insertion | (SA Accepted: 10425.52)
  Iter 15628/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/earliest_time_window_insertion | (SA Accepted: 10425.52)
  Iter 15630/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/largest_first_insertion | (SA Accepted: 10425.52)
  Iter 15632/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: worst_slack_removal/regret_insertion | (SA Accepted: 10425.52)
  Iter 15635/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/latest_deadline_first_insertion | (SA Accepted: 10425.52)
  Iter 15636/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/regret_insertion | (SA Accepted: 10425.52)
  Iter 15639/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/latest_deadline_first_insertion | (SA Accepted: 10425.52)
  Iter 15641/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/greedy_repair | (SA Accepted: 10425.52)
  Iter 15642/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/earliest_time_window_insertion | (SA Accepted: 10425.52)
  Iter 15647/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/latest_time_window_insertion | (SA Accepted: 10425.52)
  Iter 15653/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: worst_slack_removal/farthest_first_insertion | (SA Accepted: 10425.52)
  Iter 15655/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: shaw_removal/farthest_first_insertion | (SA Accepted: 10425.52)
  Iter 15658/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/greedy_repair | (SA Accepted: 10425.52)
  Iter 15662/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/largest_first_insertion | (SA Accepted: 10425.52)
  Iter 15663/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/latest_time_window_insertion | (SA Accepted: 10425.52)
  Iter 15666/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10425.52)
  Iter 15670/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: worst_slack_removal/largest_first_insertion | (SA Accepted: 10425.52)
  Iter 15671/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/greedy_repair | (Accepted: 10425.52)
  Iter 15673/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/earliest_deadline_first_insertion | (SA Accepted: 10425.52)
  Iter 15674/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/regret_insertion | (SA Accepted: 10425.52)
  Iter 15683/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: worst_slack_removal/regret_insertion | (SA Accepted: 10425.52)
  Iter 15692/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/largest_first_insertion | (SA Accepted: 10425.52)
  Iter 15694/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: worst_slack_removal/largest_first_insertion | (SA Accepted: 10425.52)
  Iter 15696/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: worst_slack_removal/earliest_deadline_first_insertion | (SA Accepted: 10425.52)
  Iter 15700/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.09     | Ops: random_removal/greedy_repair | 
  Iter 15704/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: worst_slack_removal/earliest_deadline_first_insertion | (SA Accepted: 10425.52)
  Iter 15706/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: worst_slack_removal/latest_deadline_first_insertion | (SA Accepted: 10425.52)
  Iter 15708/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/closest_first_insertion | (SA Accepted: 10425.52)
  Iter 15709/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: worst_slack_removal/farthest_first_insertion | (SA Accepted: 10425.52)
  Iter 15712/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/earliest_deadline_first_insertion | (SA Accepted: 10425.52)
  Iter 15716/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: shaw_removal/farthest_first_insertion | (SA Accepted: 10425.52)
  Iter 15717/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: shaw_removal/earliest_deadline_first_insertion | (SA Accepted: 10425.52)
  Iter 15720/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/latest_deadline_first_insertion | (SA Accepted: 10425.52)
  Iter 15721/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10425.52)
  Iter 15729/100000 | Best: 10425.52   | Current: 10425.63   | Temp: 0.08     | Ops: random_removal/latest_deadline_first_insertion | (SA Accepted: 10425.63)
  Iter 15731/100000 | Best: 10425.52   | Current: 10425.63   | Temp: 0.08     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10425.63)
  Iter 15732/100000 | Best: 10425.52   | Current: 10425.63   | Temp: 0.08     | Ops: random_removal/earliest_time_window_insertion | (SA Accepted: 10425.63)
  Iter 15734/100000 | Best: 10425.52   | Current: 10425.63   | Temp: 0.08     | Ops: random_removal/regret_insertion | (SA Accepted: 10425.63)
  Iter 15735/100000 | Best: 10425.52   | Current: 10425.63   | Temp: 0.08     | Ops: random_removal/largest_first_insertion | (SA Accepted: 10425.63)
  Iter 15736/100000 | Best: 10425.52   | Current: 10425.63   | Temp: 0.08     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10425.63)
  Iter 15744/100000 | Best: 10425.52   | Current: 10425.63   | Temp: 0.08     | Ops: worst_slack_removal/regret_insertion | (SA Accepted: 10425.63)
  Iter 15747/100000 | Best: 10425.52   | Current: 10425.63   | Temp: 0.08     | Ops: random_removal/earliest_time_window_insertion | (SA Accepted: 10425.63)
  Iter 15748/100000 | Best: 10425.52   | Current: 10425.63   | Temp: 0.08     | Ops: random_removal/largest_first_insertion | (SA Accepted: 10425.63)
  Iter 15751/100000 | Best: 10425.52   | Current: 10425.63   | Temp: 0.08     | Ops: random_removal/largest_first_insertion | (SA Accepted: 10425.63)
  Iter 15753/100000 | Best: 10425.52   | Current: 10425.63   | Temp: 0.08     | Ops: worst_slack_removal/latest_time_window_insertion | (SA Accepted: 10425.63)
  Iter 15761/100000 | Best: 10425.52   | Current: 10425.63   | Temp: 0.08     | Ops: shaw_removal/regret_insertion | (SA Accepted: 10425.63)
  Iter 15762/100000 | Best: 10425.52   | Current: 10425.63   | Temp: 0.08     | Ops: random_removal/regret_insertion | (SA Accepted: 10425.63)
  Iter 15770/100000 | Best: 10425.52   | Current: 10425.63   | Temp: 0.08     | Ops: random_removal/earliest_deadline_first_insertion | (SA Accepted: 10425.63)
  Iter 15773/100000 | Best: 10425.52   | Current: 10425.63   | Temp: 0.08     | Ops: shaw_removal/regret_insertion | (SA Accepted: 10425.63)
  Iter 15775/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/earliest_deadline_first_insertion | (Accepted: 10425.52)
  Iter 15777/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/largest_first_insertion | (SA Accepted: 10425.52)
  Iter 15780/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: worst_slack_removal/farthest_first_insertion | (SA Accepted: 10425.52)
  Iter 15782/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: worst_slack_removal/latest_deadline_first_insertion | (SA Accepted: 10425.52)
  Iter 15784/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/latest_time_window_insertion | (SA Accepted: 10425.52)
  Iter 15789/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: worst_slack_removal/latest_time_window_insertion | (SA Accepted: 10425.52)
  Iter 15792/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/greedy_repair | (SA Accepted: 10425.52)
  Iter 15795/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10425.52)
  Iter 15798/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: shaw_removal/latest_deadline_first_insertion | (SA Accepted: 10425.52)
  Iter 15800/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/largest_first_insertion | 
  Iter 15802/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: worst_slack_removal/largest_first_insertion | (SA Accepted: 10425.52)
  Iter 15803/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/earliest_time_window_insertion | (SA Accepted: 10425.52)
  Iter 15806/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/largest_first_insertion | (SA Accepted: 10425.52)
  Iter 15807/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/earliest_deadline_first_insertion | (SA Accepted: 10425.52)
  Iter 15809/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/latest_time_window_insertion | (SA Accepted: 10425.52)
  Iter 15810/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/greedy_repair | (SA Accepted: 10425.52)
  Iter 15812/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/largest_first_insertion | (SA Accepted: 10425.52)
  Iter 15818/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/closest_first_insertion | (SA Accepted: 10425.52)
  Iter 15820/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: worst_slack_removal/earliest_deadline_first_insertion | (SA Accepted: 10425.52)
  Iter 15823/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: worst_slack_removal/regret_insertion | (SA Accepted: 10425.52)
  Iter 15826/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: worst_slack_removal/largest_first_insertion | (SA Accepted: 10425.52)
  Iter 15833/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: worst_slack_removal/largest_first_insertion | (SA Accepted: 10425.52)
  Iter 15834/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: worst_slack_removal/largest_first_insertion | (SA Accepted: 10425.52)
  Iter 15835/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/latest_deadline_first_insertion | (SA Accepted: 10425.52)
  Iter 15847/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/latest_deadline_first_insertion | (SA Accepted: 10425.52)
  Iter 15848/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: worst_slack_removal/latest_time_window_insertion | (SA Accepted: 10425.52)
  Iter 15855/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/latest_time_window_insertion | (SA Accepted: 10425.52)
  Iter 15857/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10425.52)
  Iter 15860/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: worst_slack_removal/farthest_first_insertion | (SA Accepted: 10425.52)
  Iter 15865/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/earliest_time_window_insertion | (SA Accepted: 10425.52)
  Iter 15866/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: shaw_removal/farthest_first_insertion | (SA Accepted: 10425.52)
  Iter 15869/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/earliest_time_window_insertion | (SA Accepted: 10425.52)
  Iter 15870/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/earliest_deadline_first_insertion | (SA Accepted: 10425.52)
  Iter 15876/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/closest_first_insertion | (SA Accepted: 10425.52)
  Iter 15878/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: worst_slack_removal/farthest_first_insertion | (SA Accepted: 10425.52)
  Iter 15879/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: worst_slack_removal/latest_deadline_first_insertion | (SA Accepted: 10425.52)
  Iter 15881/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: worst_slack_removal/largest_first_insertion | (SA Accepted: 10425.52)
  Iter 15882/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10425.52)
  Iter 15889/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: worst_slack_removal/earliest_deadline_first_insertion | (SA Accepted: 10425.52)
  Iter 15895/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10425.52)
  Iter 15896/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: worst_slack_removal/regret_insertion | (SA Accepted: 10425.52)
  Iter 15900/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/latest_time_window_insertion | 
  Iter 15908/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/latest_time_window_insertion | (SA Accepted: 10425.52)
  Iter 15911/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: worst_slack_removal/latest_time_window_insertion | (SA Accepted: 10425.52)
  Iter 15915/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: shaw_removal/regret_insertion | (SA Accepted: 10425.52)
  Iter 15919/100000 | Best: 10425.52   | Current: 10425.52   | Temp: 0.08     | Ops: random_removal/greedy_repair | (SA Accepted: 10425.52)
